timestamp,glucose_mg_dL
2025-01-04T13:20:00,285.6
2025-01-04T13:25:00,292.0
2025-01-04T13:30:00,287.9
2025-01-04T13:35:00,294.7
2025-01-04T13:40:00,292.8
2025-01-04T13:45:00,287.3
2025-01-04T13:50:00,285.6
2025-01-04T13:55:00,274.5
2025-01-04T14:00:00,297.6
2025-01-04T14:05:00,276.6
2025-01-04T14:10:00,280.0
2025-01-04T14:15:00,292.2
2025-01-04T14:20:00,277.7
2025-01-04T14:25:00,294.2
2025-01-04T14:30:00,285.4
2025-01-04T14:35:00,289.5
2025-01-04T14:40:00,285.9
2025-01-04T14:45:00,295.9
2025-01-04T14:50:00,276.1
2025-01-04T14:55:00,288.5
2025-01-04T15:00:00,297.5
2025-01-04T15:05:00,270.1
2025-01-04T15:10:00,282.5
2025-01-04T15:15:00,271.3
2025-01-04T15:20:00,265.3
2025-01-04T15:25:00,282.7
2025-01-04T15:30:00,266.5
2025-01-04T15:35:00,284.7
2025-01-04T15:40:00,264.4
2025-01-04T15:45:00,280.4
2025-01-04T15:50:00,279.5
2025-01-04T15:55:00,264.9
2025-01-04T16:00:00,279.5
2025-01-04T16:05:00,272.1
2025-01-04T16:10:00,267.8
2025-01-04T16:15:00,277.9
2025-01-04T16:20:00,278.2
2025-01-04T16:25:00,273.6
2025-01-04T16:30:00,283.9
2025-01-04T16:35:00,274.6
2025-01-04T16:40:00,278.8
2025-01-04T16:45:00,280.3
2025-01-04T16:50:00,273.7
2025-01-04T16:55:00,263.3
2025-01-04T17:00:00,272.9
2025-01-04T17:05:00,260.4
2025-01-04T17:10:00,275.8
2025-01-04T17:15:00,263.5
2025-01-04T17:20:00,264.7
2025-01-04T17:25:00,259.5
2025-01-04T17:30:00,278.2
2025-01-04T17:35:00,263.0
2025-01-04T17:40:00,260.8
2025-01-04T17:45:00,266.3
2025-01-04T17:50:00,263.8
2025-01-04T17:55:00,264.5
2025-01-04T18:00:00,252.4
2025-01-04T18:05:00,268.3
2025-01-04T18:10:00,249.6
2025-01-04T18:15:00,259.1
2025-01-04T18:20:00,253.3
2025-01-04T18:25:00,265.2
2025-01-04T18:30:00,259.7
2025-01-04T18:35:00,258.2
2025-01-04T18:40:00,259.1
2025-01-04T18:45:00,263.3
2025-01-04T18:50:00,263.9
2025-01-04T18:55:00,258.1
2025-01-04T19:00:00,245.0
2025-01-04T19:05:00,267.9
2025-01-04T19:10:00,260.6
2025-01-04T19:15:00,250.4
2025-01-04T19:20:00,251.2
2025-01-04T19:25:00,252.7
2025-01-04T19:30:00,250.1
2025-01-04T19:35:00,253.6
2025-01-04T19:40:00,243.9
2025-01-04T19:45:00,250.6
2025-01-04T19:50:00,270.2
2025-01-04T19:55:00,251.6
2025-01-04T20:00:00,241.7
2025-01-04T20:05:00,241.8
2025-01-04T20:10:00,245.8
2025-01-04T20:15:00,245.5
2025-01-04T20:20:00,248.4
2025-01-04T20:25:00,250.3
2025-01-04T20:30:00,242.6
2025-01-04T20:35:00,243.2
2025-01-04T20:40:00,252.8
2025-01-04T20:45:00,237.0
2025-01-04T20:50:00,241.1
2025-01-04T20:55:00,243.1
2025-01-04T21:00:00,252.9
2025-01-04T21:05:00,230.7
2025-01-04T21:10:00,242.8
2025-01-04T21:15:00,226.8
2025-01-04T21:20:00,242.4
2025-01-04T21:25:00,226.7
2025-01-04T21:30:00,249.3
2025-01-04T21:35:00,239.0
2025-01-04T21:40:00,232.4
2025-01-04T21:45:00,235.3
2025-01-04T21:50:00,232.4
2025-01-04T21:55:00,230.2
2025-01-04T22:00:00,232.2
2025-01-04T22:05:00,233.1
2025-01-04T22:10:00,221.3
2025-01-04T22:15:00,233.0
2025-01-04T22:20:00,216.2
2025-01-04T22:25:00,211.9
2025-01-04T22:30:00,225.3
2025-01-04T22:35:00,217.2
2025-01-04T22:40:00,212.1
2025-01-04T22:45:00,221.4
2025-01-04T22:50:00,221.0
2025-01-04T22:55:00,227.1
2025-01-04T23:00:00,223.0
2025-01-04T23:05:00,220.7
2025-01-04T23:10:00,226.0
2025-01-04T23:15:00,226.1
2025-01-04T23:20:00,212.4
2025-01-04T23:25:00,215.3
2025-01-04T23:30:00,227.7
2025-01-04T23:35:00,222.6
2025-01-04T23:40:00,221.6
2025-01-04T23:45:00,222.3
2025-01-04T23:50:00,203.3
2025-01-04T23:55:00,212.7
