timestamp,glucose_mg_dL
2025-01-03T10:00:00,180.2
2025-01-03T10:05:00,179.1
2025-01-03T10:10:00,192.3
2025-01-03T10:15:00,184.1
2025-01-03T10:20:00,182.3
2025-01-03T10:25:00,181.7
2025-01-03T10:30:00,184.3
2025-01-03T10:35:00,191.4
2025-01-03T10:40:00,183.9
2025-01-03T10:45:00,177.9
2025-01-03T10:50:00,194.8
2025-01-03T10:55:00,183.1
2025-01-03T11:00:00,204.1
2025-01-03T11:05:00,188.9
2025-01-03T11:10:00,195.2
2025-01-03T11:15:00,195.5
2025-01-03T11:20:00,185.0
2025-01-03T11:25:00,186.8
2025-01-03T11:30:00,183.8
2025-01-03T11:35:00,185.5
2025-01-03T11:40:00,201.6
2025-01-03T11:45:00,189.7
2025-01-03T11:50:00,196.0
2025-01-03T11:55:00,190.3
2025-01-03T12:00:00,202.9
2025-01-03T12:05:00,187.2
2025-01-03T12:10:00,180.4
2025-01-03T12:15:00,182.2
2025-01-03T12:20:00,193.8
2025-01-03T12:25:00,192.1
2025-01-03T12:30:00,195.4
2025-01-03T12:35:00,183.2
2025-01-03T12:40:00,180.0
2025-01-03T12:45:00,199.7
2025-01-03T12:50:00,189.5
2025-01-03T12:55:00,187.9
2025-01-03T13:00:00,181.4
2025-01-03T13:05:00,194.1
2025-01-03T13:10:00,191.9
2025-01-03T13:15:00,187.1
2025-01-03T13:20:00,183.3
2025-01-03T13:25:00,187.4
2025-01-03T13:30:00,192.8
2025-01-03T13:35:00,185.1
2025-01-03T13:40:00,184.2
2025-01-03T13:45:00,183.9
2025-01-03T13:50:00,191.5
2025-01-03T13:55:00,193.5
2025-01-03T14:00:00,174.1
2025-01-03T14:05:00,183.4
2025-01-03T14:10:00,178.6
2025-01-03T14:15:00,187.8
2025-01-03T14:20:00,198.0
2025-01-03T14:25:00,179.7
2025-01-03T14:30:00,187.1
2025-01-03T14:35:00,185.4
2025-01-03T14:40:00,179.0
2025-01-03T14:45:00,175.8
2025-01-03T14:50:00,170.0
2025-01-03T14:55:00,169.5
2025-01-03T15:00:00,188.3
2025-01-03T15:05:00,176.6
2025-01-03T15:10:00,183.8
2025-01-03T15:15:00,170.8
2025-01-03T15:20:00,176.1
2025-01-03T15:25:00,179.9
2025-01-03T15:30:00,169.1
2025-01-03T15:35:00,170.3
2025-01-03T15:40:00,168.0
2025-01-03T15:45:00,176.0
2025-01-03T15:50:00,171.9
2025-01-03T15:55:00,183.6
2025-01-03T16:00:00,181.6
2025-01-03T16:05:00,175.7
2025-01-03T16:10:00,167.0
2025-01-03T16:15:00,181.1
2025-01-03T16:20:00,182.8
2025-01-03T16:25:00,181.2
2025-01-03T16:30:00,182.7
2025-01-03T16:35:00,171.6
2025-01-03T16:40:00,170.3
2025-01-03T16:45:00,173.4
2025-01-03T16:50:00,178.1
2025-01-03T16:55:00,164.9
2025-01-03T17:00:00,174.0
2025-01-03T17:05:00,165.5
2025-01-03T17:10:00,175.7
2025-01-03T17:15:00,168.7
2025-01-03T17:20:00,178.4
2025-01-03T17:25:00,166.7
2025-01-03T17:30:00,184.4
2025-01-03T17:35:00,159.5
2025-01-03T17:40:00,164.1
2025-01-03T17:45:00,162.4
2025-01-03T17:50:00,158.8
2025-01-03T17:55:00,180.2
2025-01-03T18:00:00,167.4
2025-01-03T18:05:00,167.1
2025-01-03T18:10:00,163.6
2025-01-03T18:15:00,159.9
2025-01-03T18:20:00,165.0
2025-01-03T18:25:00,163.6
2025-01-03T18:30:00,150.4
2025-01-03T18:35:00,181.7
2025-01-03T18:40:00,153.3
2025-01-03T18:45:00,167.7
2025-01-03T18:50:00,161.2
2025-01-03T18:55:00,155.5
2025-01-03T19:00:00,142.4
2025-01-03T19:05:00,165.6
2025-01-03T19:10:00,168.2
2025-01-03T19:15:00,158.2
2025-01-03T19:20:00,161.3
2025-01-03T19:25:00,154.9
2025-01-03T19:30:00,153.4
2025-01-03T19:35:00,176.8
2025-01-03T19:40:00,146.3
2025-01-03T19:45:00,172.7
2025-01-03T19:50:00,164.9
2025-01-03T19:55:00,153.2
2025-01-03T20:00:00,160.4
2025-01-03T20:05:00,134.4
2025-01-03T20:10:00,152.9
2025-01-03T20:15:00,161.2
2025-01-03T20:20:00,165.6
2025-01-03T20:25:00,167.8
2025-01-03T20:30:00,154.7
2025-01-03T20:35:00,141.4
2025-01-03T20:40:00,146.3
2025-01-03T20:45:00,157.0
2025-01-03T20:50:00,181.7
2025-01-03T20:55:00,135.7
2025-01-03T21:00:00,140.4
2025-01-03T21:05:00,158.7
2025-01-03T21:10:00,165.0
2025-01-03T21:15:00,144.9
2025-01-03T21:20:00,140.0
2025-01-03T21:25:00,150.3
2025-01-03T21:30:00,141.9
2025-01-03T21:35:00,143.4
2025-01-03T21:40:00,142.4
2025-01-03T21:45:00,140.0
2025-01-03T21:50:00,141.5
2025-01-03T21:55:00,142.7
2025-01-03T22:00:00,137.5
2025-01-03T22:05:00,143.4
2025-01-03T22:10:00,130.5
2025-01-03T22:15:00,137.5
2025-01-03T22:20:00,148.9
2025-01-03T22:25:00,144.5
2025-01-03T22:30:00,146.2
2025-01-03T22:35:00,131.7
2025-01-03T22:40:00,149.3
2025-01-03T22:45:00,145.2
2025-01-03T22:50:00,147.7
2025-01-03T22:55:00,131.4
2025-01-03T23:00:00,136.5
2025-01-03T23:05:00,146.3
2025-01-03T23:10:00,146.8
2025-01-03T23:15:00,138.4
2025-01-03T23:20:00,129.1
2025-01-03T23:25:00,141.0
2025-01-03T23:30:00,130.7
2025-01-03T23:35:00,140.4
2025-01-03T23:40:00,143.1
2025-01-03T23:45:00,140.2
2025-01-03T23:50:00,137.9
2025-01-03T23:55:00,126.9
